"","Element_ID","ElementName","Baltimore Washington Medical Center Department of Emergency Medicine","Beloit Memorial Hospital","Bon Secours Hospital","Bronson Battle Creek","Bronson LakeView Hospital","Bronson Methodist Hospital","CHI Baylor St. Luke's CEC Holcombe","CHI Baylor-St. Luke's CEC Pearland","CHI Baylor-St. Luke's CEC San Felipe","CHI Baylor-St. Luke's Medical Center, Texas Medical Center campus ","CHI St. Luke's Lakeside Hospital","CHI St. Luke's Springwoods Village Hospital","CHI St. Luke's Sugarland Hospital","CHI St. Luke's Vintage Hospital","CHI St. Luke's Woodlands Hospital","Cape Canaveral Hospital","Carolina East Medical Center (CRAV)","Carolinas HealthCare System Harrisburg (HARG)","Carolinas HealthCare System Kannapolis (KANN)","Carolinas HealthCare System Lincoln (LINC)","Carolinas HealthCare System NorthEast (NORT)","Carolinas HealthCare System Pineville (PINE)","Carolinas HealthCare System SouthPark (MORR)","Carolinas HealthCare System Steele Creek (STEE)","Carolinas HealthCare System University (UNIV)","Carolinas Medical Center - Huntersville (HUNT)","Carolinas Medical Center - Mercy (MERC)","Carson Valley Medical Center","Carteret Health Care (CART)","Centinela Hospital Medical Center","CentraCare Health St. Cloud Hospital","Coast Plaza Hospital","College Medical Center","Doctors Hospital at Renaissance","East Los Angeles Doctors Hospital","Emerson Hospital","Fairview Ridges Hospital","Fairview Southdale Hospital","Flagstaff Medical Center","Florida Hospital Carrollwood (CARO)","Florida Hospital Heartland Medical Center (HART)","Florida Hospital Lake Placid (PLAC)","Florida Hospital North Pinellas (NPIN)","Florida Hospital Tampa (TAMP)","Florida Hospital Wauchula (WAUC)","Florida Hospital Wesley Chapel (WECH)","Florida Hospital Zephyrhills (FLOZ)","Gila Regional Medical Center","Goleta Valley Cottage Hospital","Health Partners Methodist Hospital","Hollywood Presbyterian Medical Center","Holmes Regional Medical Center","Holy Family Hospital","Indian River Medical Center","Inspira Health Center Bridgeton SED","Inspira Medical Center Elmer","Inspira Medical Center Vineland ED","Little Company of Mary Hospital (Providence)","Memorial Hospital of Gardena","Mercy Health - Clermont Hospital (MEHE)","Mercy Medical Center","Mission Community Hospital","Mt. San Rafael Hospital","MultiCare Auburn Medical Center","North Mississippi Medical Center","NorthPointe Immediate Care","Norton Women and Childrens Hospital","Olathe Medical Center","Palm Bay Hospital","Palm Harbor Emergency Room (PALM)","Parkview Community Hospital Medical Center","Penn Highlands Brookville","Penn Highlands Clearfield","Penn Highlands Elk","Providence Regional Medical Center","Providence St.Joseph Medical Center","Providence Tarzana Medical Center","Queen Anne's Emergency Center (UMMS)","Queen's Medical Center West","Rhode Island Hospital","Robert Wood Johnson University Hospital","SMRMC","Sacred Heart Medical Center","Sacred Heart Medical Center Pediatrics","Santa Barbara Cottage Hospital","Shasta Regional Medical Center","St. Joseph's/Candler","Swedish Issaquah","Swedish Medical Center Cherry Hill Campus","Swedish Medical Center First Hill Campus","Swedish Mill Creek","Swedish Redmond Campus","Telluride Regional Medical Center ED","The Miriam Hospital","The Queens Medical Center","The Urgency Room - Eagan","The Urgency Room - Vadnais","The Urgency Room - Woodbury","The Valley Hospital","UM Shore Medical Center at Dorchester (UMMS)","UM Shore Medical Center at Easton (UMMS)","UMMC Midtown Campus (UMMS)","University of Maryland Harford Memorial Hospital (UMMS)","University of Maryland Medical Center (UMMS)","University of Maryland Upper Chesapeake Medical Center (UMMS)","Urgent Care at Doctors Hospital at Renaissance","Valley Presbyterian Hospital","Viera Hospital"
"40","6375","Onset date and timing of physical signs of basilar skull fracture",3,1,0,9,7,17,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,6,0,8,0,0,16,0,0,0,0,0,0,1,2,2,0,3,0,13,105,1,0,3,5,17,5,0,0,1,0,2,24,0,5,0,1,0,0,0,2,2,14,22,1,0,1,56,4,4,4,0,8,1,2,80,30,136,102,7,0,6,8,0,0,0,8,0,2,2,8996,4,19853,0,1,8
"41","6390","Vomiting",2037,16241,0,6019,2124,12900,545,314,329,447,36,104,483,525,654,1336,1603,327,562,623,549,1159,210,851,1621,166,491,93,431,2079,789,426,365,1776,163,2161,581,346,2758,1259,764,226,671,4022,225,1453,1053,817,930,3134,222,3553,14771,679,562,737,3127,5971,421,731,864,166,365,1856,3629,1319,7996,2237,2083,152,1547,133,454,179,7803,6776,1316,0,2676,3451,778,2012,2280,1774,1328,708,383,5669,4023,8855,8396,1215,64,2648,2640,131,122,141,1276,0,0,0,501,0,1793,98,1484,996
"42","6395","Onset date and timing of vomiting",2037,16241,0,6019,2124,12900,545,314,329,447,36,104,483,525,654,1336,1603,327,562,623,549,1159,210,851,1621,166,491,93,431,2079,789,426,365,1776,163,2161,581,346,2758,1259,764,226,671,4022,225,1453,1053,817,930,3134,222,3553,14771,679,562,737,3127,5971,421,731,864,166,365,1856,3629,1319,7996,2237,2083,152,1547,133,454,179,7803,6776,1316,0,2676,3451,778,2012,2280,1774,1328,708,383,5669,4023,8855,8396,1215,64,2648,2640,131,122,141,1276,0,0,0,501,0,1793,98,1484,996
"43","6400","Drug or alcohol intoxication",334,201,686,349,37,641,5,1,4,8,0,3,21,21,26,361,134,13,15,49,161,291,33,45,344,25,195,22,86,1099,30,268,354,144,244,422,21,74,4040,70,49,23,163,513,25,94,58,255,164,535,239,564,527,242,340,206,1142,945,203,180,2,154,128,597,198,0,134,137,218,13,205,5,24,26,1270,819,231,0,195,4405,284,1786,923,48,432,139,33,59,274,653,89,10,2,661,1618,1,0,0,273,0,0,1,8685,0,18924,0,94,112
"44","6405","Onset date and timing of drug or alcohol intoxication",334,201,686,349,37,641,5,1,4,8,0,3,21,21,26,361,134,13,15,49,161,291,33,45,344,25,195,22,86,1099,30,268,354,144,244,422,21,74,4040,70,49,23,163,513,25,94,58,255,164,535,239,564,527,242,340,206,1142,945,203,180,2,154,128,597,198,0,134,137,218,13,205,5,24,26,1270,819,231,0,195,4405,284,1786,923,48,432,139,33,59,274,653,89,10,2,661,1618,1,0,0,273,0,0,1,8685,0,18924,0,94,112
"45","6410","Focal Neurological Deficit",0,3,0,17,4,150,0,1,0,3,1,0,0,0,1,2,4,0,0,1,9,0,0,0,2,1,0,5,0,88,1,2,15,5,0,2,2,5,2,2,3,1,3,15,0,7,1,17,0,15,0,5,48,0,0,2,44,381,0,2,0,0,0,6,3,0,17,0,0,1,1,0,0,0,20,142,1,0,8,18,1,0,13,0,0,0,3,26,40,47,23,4,0,7,12,0,0,0,14,0,0,0,8666,0,18874,0,0,1
"46","6450","Onset date and timing of focal Neurological Deficit",0,3,0,17,4,150,0,1,0,3,1,0,0,0,1,2,4,0,0,1,9,0,0,0,2,1,0,5,0,88,1,2,15,5,0,2,2,5,2,2,3,1,3,15,0,7,1,17,0,15,0,5,48,0,0,2,44,381,0,2,0,0,0,6,3,0,17,0,0,1,1,0,0,0,20,142,1,0,8,18,1,0,13,0,0,0,3,26,40,47,23,4,0,7,12,0,0,0,14,0,0,0,8666,0,18874,0,0,1
"47","7105","Evidence of Trauma of Head or Neck",0,0,0,138,20,425,211,112,107,128,19,29,213,149,155,102,0,0,0,0,0,0,0,0,0,0,0,0,0,268,1222,74,149,215,82,592,0,0,814,0,0,0,0,0,0,0,0,0,442,0,410,212,405,402,0,0,0,249,0,0,0,151,0,208,123,0,0,252,90,0,0,0,0,0,0,309,0,0,725,0,230,0,610,44,718,223,0,574,373,849,475,70,0,0,844,0,0,0,0,0,0,0,9026,0,19762,9,381,110
"48","7110","Onset date and timing of evidence of trauma of head or neck",0,0,0,138,20,425,211,112,107,128,19,29,213,149,155,102,0,0,0,0,0,0,0,0,0,0,0,0,0,268,1222,74,149,215,82,592,0,0,814,0,0,0,0,0,0,0,0,0,442,0,410,212,405,402,0,0,0,249,0,0,0,151,0,208,123,0,0,252,90,0,0,0,0,0,0,309,0,0,725,0,230,0,610,44,718,223,0,574,373,849,475,70,0,0,844,0,0,0,0,0,0,0,9026,0,19762,9,381,110
"49","8300","Patient has documented severe condition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8798,0,19168,0,0,0
"50","8500","Emergency Department Visit",67167,37910,22105,41208,18231,83266,15721,9369,6428,11357,2041,2012,12361,11127,15329,29581,37255,7610,11472,14686,19272,25197,5044,17067,36140,5327,11616,3796,9422,53786,13799,14826,14474,42791,9667,32039,15205,10050,45152,19326,20480,6882,11989,57748,7732,22408,21053,22554,20304,42867,33865,62742,55477,28911,15521,20577,68409,66709,37025,16537,30981,16798,11192,39886,74808,0,51962,29089,40240,4714,39695,7806,15632,13463,84321,62791,47627,13730,67521,80656,8193,59206,61406,26336,40824,25469,31355,28133,16664,33431,43030,9055,975,56727,88337,0,0,0,66295,17819,28147,23416,23102,41457,54826,0,64694,21607
"51","8505","Date and Time of arrival (onset) to Emergency Department",72341,38467,22105,43245,18521,85220,15723,9369,6429,11383,2053,2013,12396,11151,15338,30448,38145,7699,11665,15455,20740,26275,5148,17295,37450,5439,11859,3884,9690,58045,14090,15412,14992,43416,10006,33192,15239,10103,50151,20024,21105,7130,12685,61912,7837,23797,22695,22792,20900,43590,36501,68185,57482,29945,15673,21303,71902,70687,40644,17260,31431,17888,11571,41025,78754,7934,53781,30715,42375,4774,41342,8054,15955,14096,88340,67367,50722,13897,71281,84923,8427,61066,66386,27028,44525,26297,32966,29856,17377,34399,43967,9294,1208,58246,94226,5930,6104,6280,68399,18213,29154,24308,24197,42687,57995,4908,67833,22265
"52","8506","Date and Time of departure (abatement) from Emergency Department",72341,38467,22106,43245,18521,85220,15723,9369,6429,11383,2056,2047,12396,11719,15869,30448,38159,7700,11665,15455,20740,26277,5148,17295,37453,5439,11859,3884,9690,58045,14090,15414,14992,43416,10006,33192,15239,10103,50151,20032,21107,7130,12686,62026,7840,23807,22698,22792,20900,43590,36503,68185,57482,29945,15673,21303,71902,70687,40648,17263,31431,17912,11572,41025,78754,7934,53781,30715,42375,4775,41342,8054,15955,14096,88340,67367,50722,13897,71281,84923,8427,61067,66389,27166,44525,26297,32966,29856,17377,34399,43967,9294,1208,58246,94226,5930,6104,6280,68400,18213,29154,24308,24197,42687,57995,4908,67833,22265
